AllocationYear,PooledFundId,OrganizatinonId,ClusterId,FundId,AllocationSurceId,ProjList,OrgList,NumbofProj,ClusterBudget
2022,108,1,6,2,2,21933##22041##21932##24342,249529.392##25218.396##1693614.384,4,1892119.68
2022,108,1,7,2,2,22167##22022##24367##24397##24427,232274.7##932417.01##252183.96##1902661.614,5,3970122.67
2022,108,1,9,2,2,22210##22122,252183.96##671605.704,2,1125633.53
2022,108,1,10,2,2,22041##22092##21954##24336,25218.396##1709541.792##150646.734##1897352.478,4,1477683.12
2022,108,1,11,2,2,22022##22017##22140##22214##21969##22066##21954##24404,932417.01##79637.04##33182.1##1922570.874##248202.108##150646.734,8,2812183.89
2022,108,2,1,2,2,22227##22148##24395##24390##24393,234929.268##236256.552##1209155.724##439994.646,5,1066051.78
2022,108,2,2,2,2,22047##22241##22234##22249##22042##22050##22170##22213##21964##21944##22087##24390##24369##24402##24358##24391##24344##24426##24378,810306.882##1977653.16##673596.63##601259.652##238247.478##394866.99##931753.368##242229.33##568077.552##244883.898##236256.552##236920.194,19,9405078.05
2022,108,2,3,2,2,22016##22215##21931##22178##22221##21956##22233##24409##24358##24341##24365##24389,394866.99##230947.416##439994.646##931753.368##2744823.312##236920.194##673596.63##238247.478##685542.186,12,6854049.95
2022,108,2,4,2,1,23541,673596.63,1,1974646.8
2022,108,2,4,2,2,21944##22204##22230##22246##22028##22233##22211##24391##24365##24426##24398##24389##24393,244883.898##2643286.086##242229.33##601259.652##235592.91##673596.63##236920.194##1977653.16##394866.99##810306.882##439994.646,13,7957845.58
2022,108,2,6,2,2,22234##22249##21968##22024##22130##22227##22042##22050##22170##22213##21964##22028##22233##24353##24356##24401##24341##24365##24371,673596.63##601259.652##685542.186##1040590.656##348412.05##234929.268##238247.478##394866.99##931753.368##242229.33##568077.552##235592.91##1207828.44##246211.182,19,8254420.35
2022,108,2,7,2,2,22227##22079##22083##22111##22125##22207##22212##21956##21963##24351##24403##24413##24344##24343,234929.268##232938.342##361684.89##242892.972##2643286.086##236920.194##568077.552,14,10587076.54
2022,108,2,9,2,2,21964##22204,568077.552##2643286.086,2,502770.48
2022,108,2,10,2,2,21931##22178##22221##21963##21950##22059##22114##22192##22209##22087##24390##24409##24343##24398##24362##24371,439994.646##931753.368##2744823.312##568077.552##235592.91##666296.568##441321.93##246211.182##242892.972##236256.552##230947.416##361684.89##810306.882,16,5623973.9
2022,108,2,11,2,2,21944##22230##22246##22028##22233##22148##22211##24371##24399##24389##24378##24393,244883.898##242229.33##601259.652##235592.91##673596.63##236256.552##236920.194##1038599.73##439994.646,12,6474400.66
2022,108,2,12,2,2,22104,1002099.42,1,498040.06
2022,108,3,1,2,2,22159,43800.372,1,840304.57
2022,108,3,2,2,2,22100##24337,1730114.694,2,5093029.48
2022,108,3,4,2,1,23534##23535,43800.372##94237.164,2,4299828.29
2022,108,3,4,2,2,22159##24337##24333,43800.372##1730114.694,3,8955770.44
2022,108,3,6,2,1,23536##23537,99546.3##27872.964,2,1999988.08
2022,108,3,6,2,2,22157,43800.372,1,2506691.55
2022,108,3,7,2,1,23533,100209.942,1,3500000.39
2022,108,3,7,2,2,22025##24347,100209.942,2,4586755.44
2022,108,3,9,2,1,23538,94900.806,1,3025479.68
2022,108,3,10,2,1,23538##23539,94900.806##91582.596,2,2495048.66
2022,108,3,10,2,2,22159,43800.372,1,840304.57
2022,108,3,11,2,1,23538,94900.806,1,1980313.97
2022,108,3,11,2,2,22159##24366,43800.372##94900.806,2,1974661.66
2022,108,4,2,2,2,22240,250856.676,1,596119.97
2022,108,4,6,2,2,22240,250856.676,1,320987.68
2022,108,4,8,2,2,24346,429376.374,1,299999.2
2022,108,4,9,2,2,22237,250856.676,1,321059.99
2022,235,3,11,1,3,4096,4,1,500600.0
2022,235,3,12,1,3,4097,2,1,250000.0
2022,235,3,14,1,3,4098,7,1,250000.0
2023,1,1,4,2,2,26301##26303##26305##26310##26319##26328##26330##26337##26348##26353##26355##26362##26364##26367##26381##26384##26387##26388##26389##26420##26426,124525.128##155488.1328##121159.584##153805.3608##123178.9104##126207.9##120149.9208##116447.8224##118803.7032##30963.0048##117794.04##119476.812##120486.4752##52839.0408##132602.4336,21,13467431.59
2023,1,1,6,2,1,26924##26954,137314.1952##166257.8736,2,1199801.28
2023,1,1,6,2,2,26299##26320##26333##26334##26352##26359##26376##26386##26393##26395##26397##26407##26408,124525.128##133275.5424##116784.3768##137314.1952##116447.8224##126207.9##124188.5736##52839.0408##137987.304##139670.076##129236.8896##141016.2936,13,8499529.24
2023,1,1,7,2,1,26956,124861.6824,1,628235.81
2023,1,1,7,2,2,26322##26327##26343##26363##26427,115438.1592##112745.724##37694.0928##21202.9272##118467.1488,5,2689467.96
2023,1,1,11,2,2,26300##26325##26377,167604.0912##116784.3768##124188.5736,3,1875275.17
2023,1,2,3,2,1,25932##26029##26030##26938,171979.2984##151112.9256##159863.34##141352.848,4,1752318.85
2023,1,2,4,2,1,25919##25999##26021,169286.8632##141689.4024##134958.3144,3,1837997.66
2023,1,2,4,2,2,26306##26406##26428,157844.0136##141689.4024##169286.8632,3,2019785.48
2023,1,2,6,2,1,25914##25918##25958##25996##26008##26010##26013##26015##26022##26023##26026##26032##26033,152459.1432##144718.392##134621.76##130919.6616##158517.1224##161546.112##159526.7856##163228.884##140679.7392##168277.2##158180.568##167940.6456##131929.3248,13,6308851.46
2023,1,2,6,2,2,26326##26331##26339##26344##26346##26354##26357##26361##26374##26390##26402##26409##26435##26444,168613.7544##157844.0136##162892.3296##113418.8328##156161.2416##137650.7496##134285.2056##159526.7856##141689.4024##158517.1224##169286.8632##169959.972##152795.6976##159863.34,14,7363314.18
2023,1,2,7,2,1,25961##26007##26014##26016##26017##26025,168613.7544##135631.4232##138660.4128##147410.8272##158853.6768##134285.2056,6,1154625.91
2023,1,2,7,2,2,26315##26368##26396,128227.2264##147410.8272##158853.6768,3,791202.98
2023,1,2,9,2,1,25961##26007##26014##26016##26017##26025,168613.7544##135631.4232##138660.4128##147410.8272##158853.6768##134285.2056,6,719900.21
2023,1,2,10,2,1,25973##26012,164575.1016##132938.988,2,891816.5
2023,1,2,10,2,2,26365##26371,167940.6456##122169.2472,2,986065.92
2023,1,2,11,2,1,26019,169959.972,1,469265.73
2023,1,2,11,2,2,26308##26453,145728.0552##146401.164,2,955514.54
2023,1,3,1,1,3,4863,7,1,300000.0
2023,1,3,4,1,3,4767##4768##4863##4865,7##11,4,3084251.0
2023,1,3,4,1,4,4830##4831,11##7,2,2980004.0
2023,1,3,4,2,1,26729##26733##26940##26942,47790.7248##22212.5904,4,3532054.22
2023,1,3,4,2,2,26302##26312##26321##26332,22212.5904##47790.7248##157507.4592,4,12179360.78
2023,1,3,6,1,3,4588##4589##4769##4867,2##5,4,23353477.0
2023,1,3,6,1,4,4842,2,1,13000000.0
2023,1,3,6,2,1,26740##26957,50483.16,2,1500003.84
2023,1,3,6,2,2,26329##26392,50483.16##14135.2848,2,37999999.99
2023,1,3,7,1,3,4770##4866##4868,3##6,3,1700000.0
2023,1,3,7,2,1,26298##26727,50819.7144,2,4959000.0
2023,1,3,7,2,2,26304##26313##26349,48127.2792##50819.7144##22212.5904,3,15177015.8
2023,1,3,9,2,2,26313##26347##26372,50819.7144##50483.16##48127.2792,3,4412103.97
2023,1,3,10,1,3,4771##4864##4865##4866,6##4##11,4,2547253.0
2023,1,3,10,1,4,4830##4848##4849,11##6##26,3,4020013.0
2023,1,3,10,2,1,26730##26940##26947,48127.2792##47790.7248##22212.5904,3,817981.32
2023,1,3,11,1,3,4864,4,1,1005000.0
2023,1,3,11,2,1,26730,48127.2792,1,770000.0
2023,1,3,14,1,3,4863,7,1,1020000.0
2023,5,3,4,1,3,4760##4761##4763,7##1##11,3,1335500.0
2023,5,3,6,1,3,4765,2,1,728860.0
2023,5,3,7,1,3,4760##4762##4766,7##6##3,3,970918.0
2023,5,3,10,1,3,4762##4763##4764,6##11##4,3,556728.0
2023,5,3,14,1,3,4764,4,1,405624.0
2023,7,3,1,1,3,4647##4648##4649,7##11##2,3,3000000.0
2023,7,3,4,1,4,4799##4800,7##11,2,2600000.0
2023,7,3,6,1,3,4741##4744,5##2,2,2000000.0
2023,7,3,6,1,4,4801,2,1,5000000.0
2023,7,3,7,1,3,4532##4743,4##6,2,470000.0
2023,7,3,7,1,4,4802,6,1,400000.0
2023,7,3,10,1,3,4531##4532##4743,6##4,3,1094000.0
2023,7,3,11,1,3,4742,4,1,1500000.0
2023,7,3,13,1,3,4530,7,1,1936000.0
2023,13,1,1,2,2,25743,4275228.153,1,148000.0
2023,13,1,3,2,2,25723##25724##25725##25753,4229236.914##4292841.819##4223365.692##10554500.082,4,1198976.73
2023,13,1,4,2,2,25722##25743##25747##25771##25782##25801,4247829.117##4275228.153##4286970.597##4203794.952##4217494.47##4221408.618,6,1641000.13
2023,13,1,6,2,2,25722##25747##25761##25771##25777##25780##25784##25811,4247829.117##4286970.597##4197923.73##4203794.952##4202816.415##4196945.193##4227279.84##4248807.654,8,2204998.79
2023,13,1,7,2,2,25724##25730##25761##25776##25780##25784##25811##25820,4292841.819##4271314.005##4197923.73##10567221.063##4196945.193##4227279.84##4248807.654##10551564.471,8,2554998.38
2023,13,1,9,2,2,25722##25723##25761##25771##25784##25811##25820,4247829.117##4229236.914##4197923.73##4203794.952##4227279.84##4248807.654##10551564.471,7,901999.83
2023,13,1,10,2,2,25723##25724##25743##25753##25761##25771##25776##25777##25782##25784##25820##25821,4229236.914##4292841.819##4275228.153##10554500.082##4197923.73##4203794.952##10567221.063##4202816.415##4217494.47##4227279.84##10551564.471##4245872.043,12,2673960.0
2023,13,1,11,2,2,25722##25723##25725##25730##25743##25747##25761##25771##25776##25777##25780##25784##25801##25811,4247829.117##4229236.914##4223365.692##4271314.005##4275228.153##4286970.597##4197923.73##4203794.952##10567221.063##4202816.415##4196945.193##4227279.84##4221408.618##4248807.654,14,2775998.07
2023,13,2,1,2,2,25749,4241957.895,1,65000.0
2023,13,2,3,2,2,25814,10565263.989,1,140999.97
2023,13,2,4,2,2,25727##25749,4284034.986##4241957.895,2,440000.0
2023,13,2,6,2,2,25721##25749##25805,4267399.857##4241957.895##4252721.802,3,607698.73
2023,13,2,7,2,2,25754##25786,4280120.838##4263485.709,2,619999.89
2023,13,2,9,2,2,25721##25754##25805,4267399.857##4280120.838##4252721.802,3,381524.2
2023,13,2,10,2,2,25721##25727##25735##25749##25754##25778##25786##25805##25808,4267399.857##4284034.986##4213580.322##4241957.895##4280120.838##4256635.95##4263485.709##4252721.802##4249786.191,9,1287890.4
2023,13,2,11,2,2,25727##25735##25749##25754##25778##25808##25814,4284034.986##4213580.322##4241957.895##4280120.838##4256635.95##4249786.191##10565263.989,7,1589000.09
2023,13,3,1,1,4,4815,11,1,480000.0
2023,13,3,4,1,4,4815,11,1,2480000.0
2023,13,3,6,1,3,4590##4592,5##2,2,3620000.0
2023,13,3,6,1,4,4814##4817,5##2,2,1500000.0
2023,13,3,7,1,3,4593,3,1,508025.0
2023,13,3,7,1,4,4818,3,1,1000000.0
2023,13,3,9,1,3,4591,4,1,876424.0
2023,13,3,9,1,4,4816##4817,4##2,2,1010002.0
2023,13,3,10,1,3,4591##4601,4##12,2,600570.0
2023,13,3,10,1,4,4815##4816##4819,11##4##6,3,2035339.0
2023,13,3,11,1,3,4591,4,1,525854.0
2023,13,3,11,1,4,4816,4,1,495003.0
2023,13,3,12,1,3,4592,2,1,2880000.0
2023,13,4,4,2,2,25750,4282077.912,1,327999.18
2023,13,4,11,2,2,25750,4282077.912,1,471998.82
2023,16,3,4,1,4,4854##4856,7##11,2,808000.0
2023,16,3,9,1,4,4857,4,1,1176000.0
2023,16,3,10,1,4,4855##4856##4857,6##11##4,3,1652000.0
2023,16,3,11,1,4,4857,4,1,1176000.0
2023,16,3,13,1,4,4856,11,1,1188000.0
2023,18,1,1,2,2,26255##26256,134279.532##133489.6524,2,965999.99
2023,18,1,3,2,2,26255,134279.532,1,153999.99
2023,18,1,7,2,2,26204##26214##26227,133006.9482##133226.3592##136034.82,3,1260098.19
2023,18,1,8,2,2,26253,138799.3986,1,560000.0
2023,18,1,9,2,2,26204##26214##26227,133006.9482##133226.3592##136034.82,3,946330.0
2023,18,1,10,2,2,26202##26205##26206##26210##26217##26227##26233,133972.3566##135244.9404##137307.4038##133665.1812##133884.5922##136034.82##136605.2886,7,3548200.36
2023,18,1,11,2,2,26199##26205##26227##26256##26261,133840.71##135244.9404##136034.82##133489.6524##182111.13,5,2265032.4
2023,18,1,12,2,1,26102,133489.6524,1,300000.23
2023,18,2,1,2,2,26232,482089.8492,1,50000.0
2023,18,2,3,2,2,26238##26242##26283,138711.6342##196767.7848##482045.967,3,250000.0
2023,18,2,4,2,2,26208,198435.3084,1,74000.0
2023,18,2,5,2,2,26271,483450.1974,1,250000.0
2023,18,2,6,2,2,26252##26277,482528.6712##481870.4382,2,139997.93
2023,18,2,7,2,2,26209,137263.5216,1,339332.05
2023,18,2,9,2,2,26209,137263.5216,1,508998.08
2023,18,2,10,2,2,26208##26212##26222##26242##26277,198435.3084##132963.066##138623.8698##196767.7848##481870.4382,5,634001.02
2023,18,2,11,2,2,26208##26222##26265##26266,198435.3084##138623.8698##137000.2284##481914.3204,4,952000.0
2023,18,3,3,1,4,4858,4,1,750000.0
2023,18,3,5,2,2,26272,133709.0634,1,100000.0
2023,18,3,6,1,4,4860,2,1,2400000.0
2023,18,3,7,1,3,4678,6,1,500000.0
2023,18,3,7,2,1,27266,134367.2964,1,1999586.02
2023,18,3,8,2,1,27261,133709.0634,1,499487.66
2023,18,3,9,1,4,4858##4860,4##2,2,1100000.0
2023,18,3,10,1,3,4677##4679,4##11,2,2500000.0
2023,18,3,10,1,4,4858##4859,4##6,2,2250000.0
2023,18,3,12,1,3,4680,2,1,999997.0
2023,19,3,4,1,3,4572,7,1,750000.0
2023,19,3,4,1,4,4557##4558,11##7,2,1588751.0
2023,19,3,6,1,3,4573##4698##4702,2##5,3,2547501.0
2023,19,3,6,1,4,4556##4558##4562,5##7##2,3,3103256.0
2023,19,3,7,1,3,4631##4701,6##3,2,1400084.0
2023,19,3,7,1,4,4559##4563,6##3,2,744247.0
2023,19,3,9,1,3,4700##4702,4##2,2,778534.0
2023,19,3,9,1,4,4560##4563,4##3,2,755878.0
2023,19,3,10,1,3,4572##4630##4631,7##4##6,3,1150016.0
2023,19,3,10,1,4,4557##4559##4560,11##6##4,3,1108831.0
2023,19,3,11,1,3,4572##4630##4700,7##4,3,1974091.0
2023,19,3,11,1,4,4560,4,1,899535.0
2023,19,3,12,1,3,4573##4703,2,2,802830.0
2023,19,3,12,1,4,4561,2,1,800096.0
2023,19,3,13,1,3,4571##4699,11,2,4600002.0
2023,22,3,3,1,4,4603,4,1,413961.0
2023,22,3,6,1,4,4607##4609,2##5,2,1800000.0
2023,22,3,7,1,4,4605##4608,6##3,2,1241032.0
2023,22,3,10,1,4,4603##4604##4605##4606##4615,4##11##6##17##12,5,2734613.0
2023,22,3,11,1,4,4603,4,1,336344.0
2023,27,1,3,2,1,27214,269179.05,1,300000.0
2023,27,1,4,2,1,25341##27223##27249,274088.605##285177.4275##283315.1825,3,1276000.01
2023,27,1,6,2,1,25288##26139##26147##26157,269432.9925##270194.82##273072.835,4,2396000.0
2023,27,1,7,2,1,25341##26123##26143##26160,274088.605##282468.7075##287886.1475##277559.1525,4,3588000.0
2023,27,1,9,2,1,26123##26126##26143,282468.7075##271041.295##287886.1475,3,1699000.0
2023,27,1,10,2,1,26126##26136##26147##26163##27223,271041.295##270279.4675##269432.9925##269009.755##285177.4275,5,2856000.01
2023,27,1,11,2,1,25278##26045##26123##26139##26146##27207##27214,271379.885##270787.3525##282468.7075##270194.82##394965.235##281622.2325##269179.05,7,6060000.0
2023,27,2,3,2,1,26038##26151##27238##27322##27330,288478.68##286108.55##392764.4##398351.135##287632.205,5,1900000.0
2023,27,2,4,2,1,25296##26035##26137##27212,274173.2525##276035.4975##274765.785##292203.17,4,2675000.0
2023,27,2,6,2,1,25282##26088##27233##27262##27327##27332,289833.04##396912.1275##278405.6275##400551.97##276120.145,6,4715475.99
2023,27,2,7,2,1,26128##26144##27231##27315,396404.2425##389717.09##286108.55##283569.125,4,2253000.0
2023,27,2,9,2,1,26039##27260##27315,291864.58##389886.385##283569.125,3,1250000.0
2023,27,2,10,2,1,25322##26047##26127##26128##26138##26145##26158##27206##27212##27238##27330,284584.895##279167.455##392341.1625##396404.2425##275781.555##288140.09##278067.0375##401737.035##292203.17##392764.4##287632.205,11,6747000.0
2023,27,2,11,2,1,26041##26090##27262##27271,275019.7275##282384.06##278405.6275##275696.9075,4,3165999.65
2023,27,3,1,1,3,4715##4716,11##7,2,656250.0
2023,27,3,1,1,4,4565##4569,7##11,2,1575360.0
2023,27,3,3,1,3,4717,4,1,710946.0
2023,27,3,3,1,4,4567,4,1,1035701.0
2023,27,3,4,1,3,4715##4716##4820##4822##4823,11##7##4,5,4627405.0
2023,27,3,4,1,4,4565##4569,7##11,2,4101440.0
2023,27,3,6,1,3,4714##4821##4832,5##2,3,3330000.0
2023,27,3,6,1,4,4564##4570,5##2,2,2496721.0
2023,27,3,7,1,3,4665##4719##4824,3,3,2250031.0
2023,27,3,7,1,4,4565##4566##4567##4568,7##6##4##3,4,5212940.0
2023,27,3,7,2,1,26142,271210.59,1,1000000.0
2023,27,3,9,1,3,4717,4,1,540319.0
2023,27,3,9,1,4,4567,4,1,1035701.0
2023,27,3,10,1,3,4715##4720##4822##4823##4833,11##6##4,5,3980001.0
2023,27,3,10,1,4,4566##4567##4569,6##4##11,3,3568694.0
2023,27,3,10,2,1,26095,270702.705,1,700000.0
2023,27,3,11,1,3,4664##4717##4823,4,3,4985067.0
2023,27,3,11,1,4,4567,4,1,2006671.0
2023,27,3,12,1,4,4570,2,1,979567.0
2023,27,3,14,1,3,4718,2,1,2670000.0
2023,27,4,4,2,1,26134,292626.4075,1,400000.0
2023,28,3,6,1,3,4693##4694,5##2,2,1323320.0
2023,28,3,9,1,3,4694##4695,2##4,2,992450.0
2023,28,3,11,1,3,4695,4,1,184230.0
2023,33,3,7,1,3,4638##4642##4829,6##3##7,3,906598.0
2023,33,3,10,1,3,4638##4639##4829,6##11##7,3,2353979.0
2023,33,3,11,1,3,4640,4,1,599526.0
2023,33,3,14,1,3,4639##4641,11##2,2,1940000.0
2023,35,3,6,1,4,4551##4555,1##5,2,3000000.0
2023,35,3,7,1,4,4552##4554,6##3,2,1002073.0
2023,35,3,11,1,4,4553,4,1,1000000.0
2023,36,1,1,2,2,26470##26505##26515##26538##26543##26584##26592,59349.3576##1503136.6146##389194.8258##244625.8778##129351.164##968992.3962##936274.1606,7,990000.01
2023,36,1,3,2,2,26399##26460##26470##26482##26483##26484##26494##26505##26515##26538##26543##26584##26610,1026059.0862##968992.3962##59349.3576##129351.164##244625.8778##1503136.6146##942741.7188##389194.8258##1511125.9512,13,3316000.02
2023,36,1,4,2,2,26460##26470##26481##26482##26483##26505##26515##26531##26538##26543##26567##26584##26592,968992.3962##59349.3576##944643.9418##129351.164##244625.8778##1503136.6146##389194.8258##1066386.2138##1131442.2404##936274.1606,13,3868999.73
2023,36,1,6,2,1,25466##25470##25499##25506##25520##25525##25526##25540##25569##25575##25580##25610,966329.284##76849.8092##389194.8258##1115844.0118##575993.1244##389575.2704##1095300.0034##938176.3836##244625.8778##1066386.2138##1119648.4578##936274.1606,12,5935975.29
2023,36,1,6,2,2,26399##26460##26482##26484##26494##26504##26531##26567##26602,1026059.0862##968992.3962##129351.164##1503136.6146##942741.7188##575993.1244##1066386.2138##1131442.2404##389575.2704,9,3109999.44
2023,36,1,7,2,1,26880##26881##26882##26883,1095300.0034##1045842.2054##243484.544##652842.9336,4,763999.99
2023,36,1,7,2,2,26456##26463##26477##26484##26494##26504##26610,1648466.4518##1147420.9136##1687271.801##1503136.6146##942741.7188##575993.1244##1511125.9512,7,2478999.2
2023,36,1,9,2,1,26879##26881,129351.164##1045842.2054,2,518000.0
2023,36,1,9,2,2,26456##26463##26477##26494##26504,1648466.4518##1147420.9136##1687271.801##942741.7188##575993.1244,5,1467999.52
2023,36,1,10,2,1,25466##25470##25499##25506##25520##25525##25526##25569##25575##25580##25610##26879##26880,966329.284##76849.8092##389194.8258##1115844.0118##575993.1244##389575.2704##1095300.0034##244625.8778##1066386.2138##1119648.4578##936274.1606##129351.164,13,2743392.84
2023,36,1,10,2,2,26399##26463##26470##26477##26481##26482##26484##26505##26515##26538##26543##26567##26584##26592##26602,1026059.0862##1147420.9136##59349.3576##1687271.801##944643.9418##129351.164##1503136.6146##389194.8258##244625.8778##1131442.2404##968992.3962##936274.1606##389575.2704,15,2906999.44
2023,36,1,11,2,1,25466##25470##25499##25506##25520##25525##25526##25540##25569##25575##25580##25610##26879##26880##26882##26883,966329.284##76849.8092##389194.8258##1115844.0118##575993.1244##389575.2704##1095300.0034##938176.3836##244625.8778##1066386.2138##1119648.4578##936274.1606##129351.164##243484.544##652842.9336,16,4939186.49
2023,36,1,11,2,2,26399##26470##26481##26483##26494##26504##26505##26515##26531##26538##26543##26584##26592##26602##26610,1026059.0862##59349.3576##944643.9418##244625.8778##942741.7188##575993.1244##1503136.6146##389194.8258##1066386.2138##129351.164##968992.3962##936274.1606##389575.2704##1511125.9512,15,4857999.76
2023,36,1,14,2,1,26879##26880##26881##26882##26883,129351.164##1095300.0034##1045842.2054##243484.544##652842.9336,5,1581999.97
2023,36,1,14,2,2,26399##26456##26460##26531##26584##26592##26602,1026059.0862##1648466.4518##968992.3962##1066386.2138##936274.1606##389575.2704,7,1602999.68
2023,36,2,1,2,2,26446##26550,4130106.5776##4128204.3546,2,123000.0
2023,36,2,3,2,1,26876,1619552.6622,1,180000.0
2023,36,2,3,2,2,26417##26429##26446##26469##26550,604906.914##735779.8564##4130106.5776##4176520.8188##4128204.3546,5,1007999.99
2023,36,2,4,2,1,26874##26875##26876,1126876.9052##4176520.8188##1619552.6622,3,740000.0
2023,36,2,4,2,2,26417##26429##26445##26446##26464##26469##26530##26550,604906.914##735779.8564##4130106.5776##541372.6658##4176520.8188##4128204.3546,8,2427000.0
2023,36,2,6,2,1,25479##25502##25519##25581##25596,733877.6334##1148942.692##4130106.5776##735779.8564##604906.914,5,1495611.47
2023,36,2,6,2,2,26417##26429##26464##26468##26636,604906.914##735779.8564##541372.6658##4163205.2578##735399.4118,5,1545953.45
2023,36,2,7,2,1,26873,1148942.692,1,210000.0
2023,36,2,7,2,2,26417##26429##26445##26636,604906.914##735779.8564##735399.4118,4,1199000.0
2023,36,2,9,2,1,26875##26876##26878,4176520.8188##1619552.6622##4111084.3476,3,533993.9
2023,36,2,9,2,2,26417##26429##26445##26636,604906.914##735779.8564##735399.4118,4,670000.0
2023,36,2,10,2,1,25479##25502##25519##25581##25596##26878,733877.6334##1148942.692##4130106.5776##735779.8564##604906.914##4111084.3476,6,1264995.93
2023,36,2,10,2,2,26417##26429##26464##26468##26469##26550,604906.914##735779.8564##541372.6658##4163205.2578##4176520.8188##4128204.3546,6,845988.56
2023,36,2,11,2,1,25479##25502##25519##25581##25596##26873##26874##26878,733877.6334##1148942.692##4130106.5776##735779.8564##604906.914##1126876.9052##4111084.3476,8,2272804.74
2023,36,2,11,2,2,26417##26445##26446##26464##26469##26530##26550##26636,604906.914##735779.8564##4130106.5776##541372.6658##4176520.8188##4128204.3546##735399.4118,8,1717000.0
2023,36,2,14,2,1,26873##26874##26875##26876##26878,1148942.692##1126876.9052##4176520.8188##1619552.6622##4111084.3476,5,852993.06
2023,36,2,14,2,2,26417##26429##26446##26468##26530,604906.914##735779.8564##4130106.5776##4163205.2578,5,863976.32
2023,36,3,4,1,3,4897##4898##4696##4809,7##11,4,2429000.0
2023,36,3,6,1,3,4894##4696,5##11,2,1678500.0
2023,36,3,6,1,4,4650,5,1,3480000.0
2023,36,3,7,1,3,4900##4901##4696##4697##4713##4811##4813,3##6##11##7,7,4374501.0
2023,36,3,7,1,4,4653,3,1,4312500.0
2023,36,3,9,1,3,4810##4812,2##4,2,998000.0
2023,36,3,9,1,4,4652##4653##4654,2##3##4,3,5660000.0
2023,36,3,10,1,3,4898##4901##4696##4697##4813,11##6##7,5,1382502.0
2023,36,3,10,1,4,4654,4,1,1020000.0
2023,36,3,11,1,3,4898##4899##4696##4697##4812,11##4##7,5,4688500.0
2023,36,3,11,1,4,4654,4,1,3000000.0
2023,36,3,12,1,3,4697,7,1,989000.0
2023,36,3,12,1,4,4652,2,1,1007500.0
2023,36,3,12,2,1,25605,993340.8506,1,249738.0
2023,36,3,14,1,3,4897##4899##4697##4809,7##4,4,3960000.0
2023,36,3,14,1,4,4650##4651,5##7,2,4520000.0
2023,36,4,7,2,1,26877,388433.9366,1,350000.0
2023,36,4,14,2,1,26877,388433.9366,1,350000.0
2023,45,3,1,1,4,4825,7,1,693000.0
2023,45,3,3,1,4,4828,4,1,1000000.0
2023,45,3,4,1,4,4825,7,1,2145000.0
2023,45,3,6,1,3,4574##4575,5##2,2,7500000.0
2023,45,3,6,1,4,4826,2,1,3200000.0
2023,45,3,7,1,3,4673,3,1,642200.0
2023,45,3,7,1,4,4827,3,1,500000.0
2023,45,3,9,1,3,4576##4672##4673,4##3,3,3639801.0
2023,45,3,10,1,3,4670##4671##4672##4673,20##6##4##3,4,4321405.0
2023,45,3,11,1,3,4672,4,1,1886000.0
2023,45,3,11,1,4,4825,7,1,462000.0
2023,46,3,1,1,4,4583,7,1,1026000.0
2023,46,3,4,1,4,4583,7,1,720000.0
2023,46,3,7,1,4,4582,3,1,1000000.0
2023,46,3,9,1,4,4584,4,1,1199852.0
2023,46,3,10,1,4,4585##4586,11##6,2,2500000.0
2023,46,3,14,1,4,4583,7,1,54000.0
2023,50,3,3,1,3,4509,4,1,108498.0
2023,50,3,4,1,3,4508,11,1,67287.0
2023,50,3,7,1,3,4507##4509##4510,6##4##3,3,299775.0
2023,50,3,10,1,3,4507##4509,6##4,2,52274.0
2023,50,3,11,1,3,4508##4509,11##4,2,272186.0
2023,50,3,14,1,3,4506,7,1,200000.0
2023,52,3,6,1,4,4655##4660,5##2,2,3500000.0
2023,52,3,7,1,4,4657##4661,6##3,2,795911.0
2023,52,3,10,1,4,4657,6,1,504000.0
2023,52,3,11,1,4,4659,4,1,1000000.0
2023,52,3,13,1,4,4658,11,1,1000000.0
2023,52,3,14,1,4,4656,7,1,1201435.0
2023,55,1,3,2,1,27036##27053##27076,1763525.4273##1758063.4825##101728.7219,3,2043813.75
2023,55,1,3,2,2,25224##25265##25320##25450,105142.4374##46426.5308##333178.6328##1889832.9008,4,1815458.49
2023,55,1,4,2,1,27025##27026##27027##27028,105142.4374##1763525.4273##2048.2293##62812.3652,4,1240000.29
2023,55,1,4,2,2,25241##25375##25413##25448,263538.8366##44378.3015##1962886.4125##273779.9831,4,349743.61
2023,55,1,6,2,1,27025##27027,105142.4374##2048.2293,2,760000.19
2023,55,1,6,2,2,25241##25446##25448##25453,263538.8366##1768304.629##273779.9831##300406.964,4,3343627.12
2023,55,1,7,2,2,25228##25413,1857743.9751##1962886.4125,2,634114.29
2023,55,1,9,2,1,27027,2048.2293,1,80000.05
2023,55,1,10,2,1,27036##27053##27076,1763525.4273##1758063.4825##101728.7219,3,651013.35
2023,55,1,10,2,2,25256##25265##25308##25359##25375##25411##25413##25450,333178.6328##46426.5308##1951279.7798##1669306.8795##44378.3015##3062785.5466##1962886.4125##1889832.9008,8,2328860.93
2023,55,1,11,2,1,27025##27026##27027##27028##27036,105142.4374##1763525.4273##2048.2293##62812.3652,5,1199121.55
2023,55,1,11,2,2,25224##25446##25448##25450##25453,105142.4374##1768304.629##273779.9831##1889832.9008##300406.964,5,641454.1
