LocationID,Location,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude
5236, West Bank > Jenin > Khirbet Mas'ud,West Bank,31.985981,35.299947
5237, West Bank > Jenin > As Sa'aida,West Bank,31.985981,35.299947
5238, West Bank > Jenin > Bir al Basha,West Bank,31.985981,35.299947
5239, West Bank > Jenin > Ash Shuhada,West Bank,31.985981,35.299947
5240, West Bank > Jenin > Wad ad Dabi',West Bank,31.985981,35.299947
5241, West Bank > Jenin > Umm ar Rihan,West Bank,31.985981,35.299947
5242, West Bank > Jenin > Fahma al Jadida,West Bank,31.985981,35.299947
5243, West Bank > Jenin > Dhaher al 'Abed,West Bank,31.985981,35.299947
5244, West Bank > Jenin > Dhaher al Malih,West Bank,31.985981,35.299947
5245, West Bank > Jenin > Khirbet ash Sheikh Sa'eed,West Bank,31.985981,35.299947
5246, West Bank > Jenin > Khirbet al Muntar ash Sharqiya,West Bank,31.985981,35.299947
5247, West Bank > Jerusalem > Abu Dis,West Bank,31.985981,35.299947
5248, West Bank > Jerusalem > Kafr 'Aqab,West Bank,31.985981,35.299947
5249, West Bank > Hebron > Isfey al Tihta,West Bank,31.985981,35.299947
5250, West Bank > Jerusalem > Shu'fat,West Bank,31.985981,35.299947
5251, West Bank > Hebron > Halaweh,West Bank,31.985981,35.299947
5252, West Bank > Hebron > Khirbet at Tabban,West Bank,31.985981,35.299947
5253, West Bank > Ramallah > Abu Qash,West Bank,31.985981,35.299947
5254, West Bank > Jenin > Khallet Anjas,West Bank,31.985981,35.299947
5255, West Bank > Salfit > Abu Sultan,West Bank,31.985981,35.299947
5256, West Bank > Hebron > Tatrit,West Bank,31.985981,35.299947
5257, West Bank > Hebron > Abo El-Henna,West Bank,31.985981,35.299947
5258, West Bank > Hebron > Wedadie,West Bank,31.985981,35.299947
5259, West Bank > Hebron > Safa,West Bank,31.985981,35.299947
5260, West Bank > Nablus > An Nassariya,West Bank,31.985981,35.299947
5261, West Bank > Nablus > Qusin,West Bank,31.985981,35.299947
5262, West Bank > Salfit > Rafat,West Bank,31.985981,35.299947
5263, West Bank > Nablus > Al 'Aqrabaniya,West Bank,31.985981,35.299947
5264, West Bank > Tulkarm > Kur,West Bank,31.985981,35.299947
5265, West Bank > Tulkarm > Kafr 'Abbush,West Bank,31.985981,35.299947
5266, West Bank > Tulkarm > Kafr Zibad,West Bank,31.985981,35.299947
5267, oPt > West Bank > Qalqiliya > Al Mudawwar,West Bank,31.985981,35.299947
5268, oPt > West Bank > Qalqiliya > Ras 'Atiya,West Bank,31.985981,35.299947
5269, West Bank > Jenin > Tura ash Sharqiya,West Bank,31.985981,35.299947
5270, West Bank > Hebron > Khirbet Jamrura,West Bank,31.985981,35.299947
5271, West Bank > Tulkarm > Al Haffasi,West Bank,31.985981,35.299947
5272, West Bank > Hebron > Al Buweib,West Bank,31.985981,35.299947
5273, West Bank > Hebron > Beit Mirsim,West Bank,31.985981,35.299947
5274, West Bank > Hebron > Ad Deirat,West Bank,31.985981,35.299947
5275, West Bank > Hebron > Ar Rifa'iyya,West Bank,31.985981,35.299947
5276, West Bank > Hebron > Ar Ramadin,West Bank,31.985981,35.299947
5277, West Bank > Hebron > Khirbet Ghuwein al Fauqa,West Bank,31.985981,35.299947
5278, West Bank > Hebron > Khirbet Bism,West Bank,31.985981,35.299947
5279, West Bank > Hebron > Birin,West Bank,31.985981,35.299947
5280, West Bank > Hebron > Khirbet Zanuta,West Bank,31.985981,35.299947
5281, West Bank > Hebron > Wadi ar Rim,West Bank,31.985981,35.299947
5282, West Bank > Jenin > Al Mansura,West Bank,31.985981,35.299947
5283, West Bank > Jenin > Al Hafira,West Bank,31.985981,35.299947
5284, West Bank > Jenin > Ad Damayra,West Bank,31.985981,35.299947
5285, West Bank > Jenin > Wadi al Khazrak,West Bank,31.985981,35.299947
5286, West Bank > Jenin > Khirbet Suruj,West Bank,31.985981,35.299947
5287, West Bank > Hebron > Umm al Butm,West Bank,31.985981,35.299947
5288, West Bank > Hebron > Umm Qussa,West Bank,31.985981,35.299947
5289, West Bank > Hebron > Wadi al Amayer,West Bank,31.985981,35.299947
5290, West Bank > Ramallah > Beit Rima (Bani Zeid),West Bank,31.985981,35.299947
5291, West Bank > Hebron > Al 'Ein,West Bank,31.985981,35.299947
5292, West Bank > Nablus > Balata Camp,West Bank,31.985981,35.299947
5293, West Bank > Ramallah > Dar Faza'a,West Bank,31.985981,35.299947
5294, West Bank > Ramallah > Kafr Malik,West Bank,31.985981,35.299947
5295, West Bank > Ramallah > At Tayba,West Bank,31.985981,35.299947
5296, West Bank > Jenin > Rummana,West Bank,31.985981,35.299947
5297, West Bank > Jenin > Kafr Dan,West Bank,31.985981,35.299947
5298, West Bank > Jenin > Al 'Araqa,West Bank,31.985981,35.299947
5299, West Bank > Jenin > Jalbun,West Bank,31.985981,35.299947
5300, West Bank > Jenin > Silat al Harithiya,West Bank,31.985981,35.299947
5301, West Bank > Jenin > Al Jalama,West Bank,31.985981,35.299947
5302, West Bank > Bethlehem > Umm Salamuna,West Bank,31.985981,35.299947
5303, West Bank > Bethlehem > Beit Ta'mir,West Bank,31.985981,35.299947
5304, West Bank > Hebron > Khallet al Maiyya,West Bank,31.985981,35.299947
5305, West Bank > Hebron > Al 'Uddeisa,West Bank,31.985981,35.299947
5306,Fata -> North Waziristan Agency -> Miran Shah,Fata,33.1832,70.4198
5307,Fata -> North Waziristan Agency -> Mir Ali,Fata,33.1832,70.4198
5308,Fata -> North Waziristan Agency -> Razmak,Fata,33.1832,70.4198
5309,Fata -> North Waziristan Agency -> Dossali,Fata,33.1832,70.4198
5310,Fata -> North Waziristan Agency -> Data Khel,Fata,33.1832,70.4198
5311,Fata -> North Waziristan Agency -> Spinwam,Fata,33.1832,70.4198
5312,Fata -> Orakzai Agency,Fata,33.1832,70.4198
5313,Fata -> Orakzai Agency -> Upper Orakzai,Fata,33.1832,70.4198
5314,Fata -> North Waziristan Agency,Fata,33.1832,70.4198
5315,Fata -> North Waziristan Agency -> Ghulam Khan,Fata,33.1832,70.4198
5316,Fata -> South Waziristan Agency -> Makin,Fata,33.1832,70.4198
5317,Fata -> South Waziristan Agency -> Ladha,Fata,33.1832,70.4198
5318,Fata -> South Waziristan Agency -> Serwekai,Fata,33.1832,70.4198
5319,Fata -> Kurram Agency -> Central Kurram,Fata,33.1832,70.4198
5320,Fata -> South Waziristan Agency -> Tiarza,Fata,33.1832,70.4198
5321,Fata -> FR Bannu -> Fr Bannu,Fata,33.1832,70.4198
5322, Balochistan > Killa Abdullah > Gulistan,Balochistan,28.3272,65.8931
5323, Sindh > Umerkot > Umerkot,Sindh,26.0097,68.7736
5324, Balochistan > Chagai > Dalbandin,Balochistan,28.3272,65.8931
5325, Balochistan > Chagai > Nukandi,Balochistan,28.3272,65.8931
5326, Balochistan > Chagai > Chagai,Balochistan,28.3272,65.8931
5327, Khyber Pakhtunkhwa > Bannu > Bannu,Khyber Pakhtunkhwa,34.481,72.0902
5328, Sindh > Tharparkar > Chachro,Sindh,26.0097,68.7736
5329, Balochistan > Chagai > Taftan,Balochistan,28.3272,65.8931
5330, Sindh,Sindh,26.0097,68.7736
5331, Balochistan > Killa Abdullah > Killa Abdullah,Balochistan,28.3272,65.8931
5332, Balochistan > Chagai,Balochistan,28.3272,65.8931
5333, Fata > South Waziristan Agency > Ladha,Fata,33.1832,70.4198
5334, Fata > South Waziristan Agency > Serwekai,Fata,33.1832,70.4198
5335, Fata > South Waziristan Agency > Sararogha,Fata,33.1832,70.4198
5336, Sindh > Tharparkar > Dahli,Sindh,26.0097,68.7736
5337, Balochistan > Killa Abdullah > Chaman,Balochistan,28.3272,65.8931
5338, Fata > Kurram Agency > Upper Kurram,Fata,33.1832,70.4198
5339, Fata > Kurram Agency > Central Kurram,Fata,33.1832,70.4198
5340, Fata > Kurram Agency > Lower Kurram,Fata,33.1832,70.4198
5341, Balochistan > Washuk,Balochistan,28.3272,65.8931
5342, Balochistan > Pishin,Balochistan,28.3272,65.8931
5343, Sindh > Mirpur Khas,Sindh,26.0097,68.7736
5344, Sindh > Umerkot,Sindh,26.0097,68.7736
5345, Balochistan > Washuk > Besima,Balochistan,28.3272,65.8931
5346, Balochistan > Washuk > Nag,Balochistan,28.3272,65.8931
5347, Balochistan,Balochistan,28.3272,65.8931
5348, Balochistan > Jhal Magsi,Balochistan,28.3272,65.8931
5349, Sindh > Sanghar,Sindh,26.0097,68.7736
5350, Sindh > Badin,Sindh,26.0097,68.7736
5351, Khyber Pakhtunkhwa > Charsadda,Khyber Pakhtunkhwa,34.481,72.0902
5352, Khyber Pakhtunkhwa > Mardan,Khyber Pakhtunkhwa,34.481,72.0902
5353, Khyber Pakhtunkhwa > Buner,Khyber Pakhtunkhwa,34.481,72.0902
5354, Khyber Pakhtunkhwa > Peshawar,Khyber Pakhtunkhwa,34.481,72.0902
5355, Balochistan > Killa Abdullah,Balochistan,28.3272,65.8931
5356, Balochistan > Quetta,Balochistan,28.3272,65.8931
5357, Khyber Pakhtunkhwa > Swat,Khyber Pakhtunkhwa,34.481,72.0902
5358, Punjab,Punjab,30.8111,72.1405
5359, Federal Capital Territory,Federal Capital Territory,33.6712,73.1235
5360, Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,34.481,72.0902
5361, Sindh > Sanghar > Khipro,Sindh,26.0097,68.7736
5362, Khyber Pakhtunkhwa > Kohat > Kohat,Khyber Pakhtunkhwa,34.481,72.0902
5363, Balochistan > Killa Abdullah > DOBANDI,Balochistan,28.3272,65.8931
5364, Somalia > Sool > Laas Caanood > Tuulo Samakaab,Sool,8.724,47.529
5365, Somalia > Sool > Laas Caanood > Dan,Sool,8.724,47.529
5366, Somalia > Sool > Laas Caanood > Fardhidin,Sool,8.724,47.529
5367, Somalia > Sool > Laas Caanood > Boocame,Sool,8.724,47.529
5368, Somalia > Gedo > Belet Xaawo > Belet Xaawo,Gedo,2.802,41.688
5369, Somalia > Gedo > Doolow,Gedo,2.802,41.688
5370, Somalia > Gedo > Luuq,Gedo,2.802,41.688
5371, Somalia > Gedo > Belet Xaawo,Gedo,2.802,41.688
5372, Somalia > Bari,Bari,10.648,50.232
5373, Somalia > Sanaag,Sanaag,10.259,47.483
5374, Somalia > Lower Juba,Lower Juba,0.051,41.596
5375, Somalia > Middle Juba,Middle Juba,1.451,42.638
5376, Somalia > Gedo,Gedo,2.802,41.688
5377, Somalia > Togdheer,Togdheer,9.4,45.433
5378, Somalia > Bay,Bay,2.676,43.738
5379, Somalia > Awdal,Awdal,10.602,43.349
5380, Somalia > Galgaduud,Galgaduud,5.265,46.647
5381, Somalia > Nugaal,Nugaal,8.209,48.846
5382, Somalia > Middle Shabelle,Middle Shabelle,2.825,45.937
5383, Somalia > Bakool,Bakool,4.28,43.807
5384, Somalia > Woqooyi Galbeed,Woqooyi Galbeed,9.755,43.91
5385, Somalia > Hiraan,Hiraan,4.223,45.376
5386, Somalia > Mudug,Mudug,6.491,48.01
5387, Somalia > Lower Shabelle,Lower Shabelle,1.749,44.391
5388, Somalia > Sool,Sool,8.724,47.529
5389, Somalia > Banadir,Banadir,2.115,45.467
5390, Somalia > Middle Shabelle > Balcad > Garas-Bintow,Middle Shabelle,2.825,45.937
5391, Somalia > Middle Shabelle > Balcad > Gargaar,Middle Shabelle,2.825,45.937
5392, Somalia > Middle Shabelle > Balcad > Balcad,Middle Shabelle,2.825,45.937
5393, Somalia > Hiraan > Belet Weyne > Belet Weyne,Hiraan,4.223,45.376
5394, Somalia > Middle Shabelle > Jowhar > Guumbe,Middle Shabelle,2.825,45.937
5395, Somalia > Middle Shabelle > Jowhar > Dabeyley,Middle Shabelle,2.825,45.937
5396, Somalia > Middle Shabelle > Jowhar > Jowhar,Middle Shabelle,2.825,45.937
5397, Somalia > Middle Shabelle > Jowhar > Magadley,Middle Shabelle,2.825,45.937
5398, Somalia > Middle Shabelle > Jowhar > Blook,Middle Shabelle,2.825,45.937
5399, Somalia > Middle Shabelle > Jowhar > Mayoongaale,Middle Shabelle,2.825,45.937
5400, Somalia > Middle Shabelle > Jowhar > Buulo-Waray,Middle Shabelle,2.825,45.937
5401, Somalia > Middle Shabelle > Jowhar > Bayaxaaw,Middle Shabelle,2.825,45.937
5402, Somalia > Middle Shabelle > Jowhar > Mahadaay,Middle Shabelle,2.825,45.937
5403," Somalia > Middle Shabelle > Jowhar > Daa, Ifo",Middle Shabelle,2.825,45.937
5404, Somalia > Middle Shabelle > Jowhar > Shamiindo,Middle Shabelle,2.825,45.937
5405, Somalia > Hiraan > Belet Weyne,Hiraan,4.223,45.376
5406, Somalia > Gedo > Baardheere,Gedo,2.802,41.688
5407, Somalia > Mudug > Gaalkacyo > Gaalkacyo,Mudug,6.491,48.01
5408, Somalia > Mudug > Gaalkacyo > Laaso Cadale,Mudug,6.491,48.01
5409, Somalia > Mudug > Gaalkacyo > Sarjimaale,Mudug,6.491,48.01
5410, Somalia > Mudug > Gaalkacyo > Carfuuda,Mudug,6.491,48.01
5411, Somalia > Mudug > Gaalkacyo > Dagaari,Mudug,6.491,48.01
5412, Somalia > Sool > Xudun > Xudun,Sool,8.724,47.529
5413, Somalia > Sool > Xudun > Gorofley,Sool,8.724,47.529
5414, Somalia > Sool > Xudun > Faraguul,Sool,8.724,47.529
5415, Somalia > Sool > Xudun > Hol-Hol,Sool,8.724,47.529
5416, Somalia > Gedo > Doolow > Doolow,Gedo,2.802,41.688
5417, Somalia > Gedo > Baardheere > Baardheere/Hilaac,Gedo,2.802,41.688
5418, Somalia > Gedo > Luuq > Ban Munduli,Gedo,2.802,41.688
5419, Somalia > Gedo > Luuq > Abdi Kheyr,Gedo,2.802,41.688
5420, Somalia > Gedo > Luuq > Haanoy,Gedo,2.802,41.688
5421, Somalia > Gedo > Luuq > Kulmis,Gedo,2.802,41.688
5422, Somalia > Gedo > Luuq > Xero Koowaad,Gedo,2.802,41.688
5423, Somalia > Gedo > Luuq > Caracas,Gedo,2.802,41.688
5424, Somalia > Gedo > Luuq > Madhoweey,Gedo,2.802,41.688
5425, Somalia > Gedo > Luuq > Hoodey/Hoobishow,Gedo,2.802,41.688
5426, Somalia > Gedo > Luuq > Mira Dhuubow,Gedo,2.802,41.688
5427, Somalia > Gedo > Luuq > Dogob,Gedo,2.802,41.688
5428, Somalia > Middle Shabelle > Balcad,Middle Shabelle,2.825,45.937
5429, Somalia > Hiraan > Belet Weyne > Bacaad Buko,Hiraan,4.223,45.376
5430, Somalia > Hiraan > Belet Weyne > Dharkeynley,Hiraan,4.223,45.376
5431, Somalia > Hiraan > Belet Weyne > Macruuf,Hiraan,4.223,45.376
5432, Somalia > Hiraan > Belet Weyne > Ceel Cali,Hiraan,4.223,45.376
5433, Somalia > Hiraan > Belet Weyne > Buulo Kahin,Hiraan,4.223,45.376
5434, Somalia > Hiraan > Belet Weyne > Beled Amiin,Hiraan,4.223,45.376
5435, Somalia > Hiraan > Belet Weyne > Qoydo,Hiraan,4.223,45.376
5436, Somalia > Middle Shabelle > Jowhar,Middle Shabelle,2.825,45.937
5437, Somalia > Gedo > Luuq > Buyle,Gedo,2.802,41.688
5438, Somalia > Gedo > Luuq > Aw Maadow,Gedo,2.802,41.688
5439, Somalia > Gedo > Luuq > Heli-Shiid,Gedo,2.802,41.688
5440, Somalia > Hiraan > Belet Weyne > Siigaalow,Hiraan,4.223,45.376
5441, Somalia > Middle Shabelle > Jowhar > Jilyaale,Middle Shabelle,2.825,45.937
5442, Somalia > Middle Shabelle > Jowhar > Buulo-Bishaaro,Middle Shabelle,2.825,45.937
5443, Somalia > Middle Shabelle > Jowhar > Mareerey,Middle Shabelle,2.825,45.937
5444, Somalia > Middle Shabelle > Jowhar > Barrey,Middle Shabelle,2.825,45.937
5445, Somalia > Bay > Baidoa > Baidoa,Bay,2.676,43.738
5446, Somalia > Bay > Baidoa,Bay,2.676,43.738
5447, Somalia > Bay > Baidoa > Berdale/October,Bay,2.676,43.738
5448, Somalia > Bay > Baidoa > Berdale/Waberi,Bay,2.676,43.738
5449, Somalia > Bay > Baidoa > Berdale/Horseed,Bay,2.676,43.738
5450, Somalia > Bay > Baidoa > Berdale/Axmed Gurey,Bay,2.676,43.738
5451, Somalia > Bay > Baidoa > Berdale,Bay,2.676,43.738
5452," Somalia > Mudug > Gaalkacyo > Gaalkacyo/Garsoor, Horumar",Mudug,6.491,48.01
5453, Somalia > Mudug > Gaalkacyo > Xaaran,Mudug,6.491,48.01
5454, Somalia > Banadir > Mogadishu,Banadir,2.115,45.467
5455, Somalia > Banadir > Mogadishu-Daynile,Banadir,2.115,45.467
5456, Somalia > Banadir > Mogadishu-Daynile > Mogadishu/Daynile,Banadir,2.115,45.467
5457, Somalia > Bay > Buur Hakaba > Abaawle (1),Bay,2.676,43.738
5458, Somalia > Bay > Buur Hakaba > Abaawle (2),Bay,2.676,43.738
5459, Somalia > Bay > Buur Hakaba > Aw-Ooyoow,Bay,2.676,43.738
5460, Somalia > Bay > Buur Hakaba > Isneeb,Bay,2.676,43.738
5461, Somalia > Bay > Buur Hakaba > Balow,Bay,2.676,43.738
5462, Somalia > Bay > Buur Hakaba > Buurey-Deerow,Bay,2.676,43.738
5463, Somalia > Bay > Buur Hakaba > Buulo Massib,Bay,2.676,43.738
5464, Somalia > Bay > Buur Hakaba > Buur Hakaba/Wadajir,Bay,2.676,43.738
5465, Somalia > Bay > Buur Hakaba > Qardale,Bay,2.676,43.738
5466, Somalia > Bay > Buur Hakaba > Sool,Bay,2.676,43.738
5467, Somalia > Middle Shabelle > Jowhar > Ceel Benka,Middle Shabelle,2.825,45.937
5468, Somalia > Bay > Baidoa > Mooshe,Bay,2.676,43.738
5469, Somalia > Bay > Baidoa > Midow,Bay,2.676,43.738
5470, Somalia > Bay > Baidoa > Kashiidoow,Bay,2.676,43.738
5471, Somalia > Bay > Baidoa > Bulaas,Bay,2.676,43.738
5472, Somalia > Bay > Baidoa > Darrow,Bay,2.676,43.738
5473, Somalia > Bay > Baidoa > Goof-Galool,Bay,2.676,43.738
5474, Somalia > Bay > Baidoa > Qahira Wiin,Bay,2.676,43.738
5475, Somalia > Bay > Baidoa > Abuurow,Bay,2.676,43.738
5476, Somalia > Bay > Baidoa > Masuubiye,Bay,2.676,43.738
5477, Somalia > Bay > Baidoa > Busley,Bay,2.676,43.738
5478, Somalia > Bay > Baidoa > Carra Gaduud,Bay,2.676,43.738
5479, Somalia > Bay > Baidoa > Bagdaad,Bay,2.676,43.738
5480, Somalia > Bay > Baidoa > Berahnooy,Bay,2.676,43.738
5481, Somalia > Bay > Baidoa > Baidoa/Isha/Laanta 5Aad,Bay,2.676,43.738
5482, Somalia > Bay > Baidoa > Baidoa/Horseed/Laanta 6Aa,Bay,2.676,43.738
5483, Somalia > Bay > Baidoa > Baidoa/Hawl Wadaag/Laanta,Bay,2.676,43.738
5484, Somalia > Bay > Baidoa > Buulo Jinaay,Bay,2.676,43.738
5485, Somalia > Bay > Baidoa > Reebey,Bay,2.676,43.738
5486, Somalia > Bay > Baidoa > Geldheere,Bay,2.676,43.738
5487, Somalia > Bay > Baidoa > Aawdiinle,Bay,2.676,43.738
5488, Somalia > Lower Shabelle > Afgooye,Lower Shabelle,1.749,44.391
5489, Somalia > Bay > Qansax Dheere > Qansax Dheere/Wadijir,Bay,2.676,43.738
5490, Somalia > Bay > Qansax Dheere > Qansax Dheere/Busley,Bay,2.676,43.738
5491, Somalia > Bay > Qansax Dheere > Qansaxdheere,Bay,2.676,43.738
5492, Somalia > Bay > Qansax Dheere > Qansax Dheere/Garsoor,Bay,2.676,43.738
5493, Somalia > Bay > Baidoa > Kobonle,Bay,2.676,43.738
5494, Somalia > Bay > Baidoa > Aw-Shiine,Bay,2.676,43.738
5495, Somalia > Bay > Baidoa > Salbuuy,Bay,2.676,43.738
5496, Somalia > Bay > Baidoa > Goof Guduud,Bay,2.676,43.738
5497, Somalia > Bay > Baidoa > Misgaale,Bay,2.676,43.738
5498, Somalia > Bay > Qansax Dheere > Shanta Mundule,Bay,2.676,43.738
5499, Somalia > Bay > Qansax Dheere > Duuray,Bay,2.676,43.738
5500, Somalia > Bay > Qansax Dheere > Qansax Dheere,Bay,2.676,43.738
5501, Somalia > Bay > Qansax Dheere > Bulo Ghedudo,Bay,2.676,43.738
5502, Somalia > Lower Shabelle > Afgooye > Afgooye,Lower Shabelle,1.749,44.391
5503, Somalia > Bay > Buur Hakaba,Bay,2.676,43.738
5504, Somalia > Bay > Qansax Dheere,Bay,2.676,43.738
5505, Somalia > Bay > Buur Hakaba > Ibooto,Bay,2.676,43.738
5506, Somalia > Bay > Buur Hakaba > Aw-Basoow,Bay,2.676,43.738
5507, Somalia > Bay > Buur Hakaba > Dacarta,Bay,2.676,43.738
5508, Somalia > Bay > Buur Hakaba > Buur Hakaba,Bay,2.676,43.738
5509, Somalia > Bay > Buur Hakaba > Masusoow,Bay,2.676,43.738
5510, Somalia > Bay > Buur Hakaba > Uurweyne,Bay,2.676,43.738
5511, Somalia > Bay > Baidoa > Gololka,Bay,2.676,43.738
5512, Somalia > Bay > Qansax Dheere > Hareeri Jiroon,Bay,2.676,43.738
5513, Somalia > Bay > Qansax Dheere > Beled Amin,Bay,2.676,43.738
5514, Somalia > Bay > Qansax Dheere > Ismaaciil,Bay,2.676,43.738
5515, Somalia > Bay > Qansax Dheere > Buulo Abag/Beledow,Bay,2.676,43.738
5516, Somalia > Banadir > Mogadishu-Dharkenley > Mogadishu/Dharkenley,Banadir,2.115,45.467
5517, Somalia > Banadir > Mogadishu > Mogadishu,Banadir,2.115,45.467
5518, Somalia > Middle Shabelle > Jowhar > Buurfuule,Middle Shabelle,2.825,45.937
5519, Somalia > Middle Shabelle > Jowhar > Lebiga,Middle Shabelle,2.825,45.937
5520, Somalia > Lower Shabelle > Afgooye > Afgooye/Hawo Tako,Lower Shabelle,1.749,44.391
5521, Somalia > Lower Shabelle > Afgooye > Afgooye/Dhagahtur,Lower Shabelle,1.749,44.391
5522, Somalia > Gedo > Luuq > Luuq,Gedo,2.802,41.688
5523, Somalia > Gedo > Luuq > Luuq/Gudey,Gedo,2.802,41.688
5524, Somalia > Gedo > Luuq > Luuuq/Hillaac,Gedo,2.802,41.688
5525, Somalia > Lower Juba > Jamaame > Bar,Lower Juba,0.051,41.596
5526, Somalia > Lower Juba > Jamaame > Sinjibaar,Lower Juba,0.051,41.596
5527, Somalia > Lower Juba > Jamaame > Buur Koy,Lower Juba,0.051,41.596
5528, Somalia > Lower Juba > Jamaame > Towfuq,Lower Juba,0.051,41.596
5529,Lower Shabelle -> Afgooye,Lower Shabelle,1.749,44.391
5530,Togdheer -> Burco,Togdheer,9.4,45.433
5531,Togdheer -> Buuhoodle,Togdheer,9.4,45.433
5532,Mudug -> Gaalkacyo -> Duqaaqo,Mudug,6.491,48.01
5533,Mudug -> Gaalkacyo -> Dhardhar,Mudug,6.491,48.01
5534,Mudug -> Gaalkacyo -> Laanwaaley,Mudug,6.491,48.01
5535,Mudug -> Gaalkacyo -> Sadax-Higlo,Mudug,6.491,48.01
5536,Mudug -> Gaalkacyo -> Gaalkacyo,Mudug,6.491,48.01
5537,Mudug -> Gaalkacyo -> Laaso Cadale,Mudug,6.491,48.01
5538,Mudug -> Hobyo -> Ceelguula,Mudug,6.491,48.01
5539,Galgaduud -> Ceel Buur -> Ris,Galgaduud,5.265,46.647
5540,Galgaduud -> Ceel Dheer -> Galwasuge,Galgaduud,5.265,46.647
5541,Galgaduud -> Ceel Dheer -> Oswein,Galgaduud,5.265,46.647
5542,Galgaduud -> Ceel Dheer -> Ceel Dheer,Galgaduud,5.265,46.647
5543,Galgaduud -> Ceel Dheer -> Wahweyn,Galgaduud,5.265,46.647
5544,Galgaduud -> Ceel Buur -> Jacar,Galgaduud,5.265,46.647
5545,Galgaduud -> Ceel Buur -> Cali Buubaal,Galgaduud,5.265,46.647
5546,Galgaduud -> Ceel Dheer -> Hul Caduur,Galgaduud,5.265,46.647
5547,Galgaduud -> Cabudwaaq -> Abutwaq,Galgaduud,5.265,46.647
5548,Galgaduud -> Cadaado -> Cadaado,Galgaduud,5.265,46.647
5549,Galgaduud -> Dhuusamarreeb -> Dhuusamarreeb,Galgaduud,5.265,46.647
5550,Lower Shabelle -> Marka -> Marka/Ayuub,Lower Shabelle,1.749,44.391
5551,Lower Shabelle -> Marka -> Raaxoole,Lower Shabelle,1.749,44.391
5552,"Mudug -> Gaalkacyo -> Gaalkacyo/Garsoor, Horumar",Mudug,6.491,48.01
5553,Mudug -> Hobyo -> Ceel-Dibir,Mudug,6.491,48.01
5554,Togdheer -> Owdweyne -> Odweyne,Togdheer,9.4,45.433
5555,Lower Shabelle -> Qoryooley,Lower Shabelle,1.749,44.391
5556,Lower Shabelle -> Baraawe,Lower Shabelle,1.749,44.391
5557,Banadir -> Mogadishu,Banadir,2.115,45.467
5558,Awdal -> Borama,Awdal,10.602,43.349
5559,Woqooyi Galbeed -> Berbera,Woqooyi Galbeed,9.755,43.91
5560,Bakool -> Waajid,Bakool,4.28,43.807
5561,Sanaag -> Ceel Afweyn,Sanaag,10.259,47.483
5562,Bay -> Baidoa,Bay,2.676,43.738
5563,Gedo -> Baardheere,Gedo,2.802,41.688
5564,Bari -> Bossaso,Bari,10.648,50.232
5565,Middle Shabelle -> Jowhar,Middle Shabelle,2.825,45.937
5566,Hiraan -> Belet Weyne,Hiraan,4.223,45.376
5567,Sool -> Laas Caanood,Sool,8.724,47.529
5568,Galgaduud -> Cabudwaaq,Galgaduud,5.265,46.647
5569,Lower Juba -> Kismayo,Lower Juba,0.051,41.596
5570,Middle Juba -> Jilib,Middle Juba,1.451,42.638
5571,Mudug -> Gaalkacyo,Mudug,6.491,48.01
5572,Nugaal -> Garowe,Nugaal,8.209,48.846
5573,Hiraan,Hiraan,4.223,45.376
5574,Bakool,Bakool,4.28,43.807
5575,Bari,Bari,10.648,50.232
5576,Lower Juba,Lower Juba,0.051,41.596
5577,Gedo,Gedo,2.802,41.688
5578,Galgaduud,Galgaduud,5.265,46.647
5579,Bay,Bay,2.676,43.738
5580,Awdal,Awdal,10.602,43.349
5581,Mudug,Mudug,6.491,48.01
5582,Sool,Sool,8.724,47.529
5583,Lower Shabelle,Lower Shabelle,1.749,44.391
5584,Middle Shabelle,Middle Shabelle,2.825,45.937
5585,Middle Juba,Middle Juba,1.451,42.638
5586,Banadir,Banadir,2.115,45.467
5587,Nugaal,Nugaal,8.209,48.846
5588,Sanaag,Sanaag,10.259,47.483
5589,Togdheer,Togdheer,9.4,45.433
5590,Woqooyi Galbeed,Woqooyi Galbeed,9.755,43.91
5591,Awdal -> Baki -> Abokor-Caddaawe,Awdal,10.602,43.349
5592,Bari -> Bossaso -> Bossaso,Bari,10.648,50.232
5593,Lower Juba -> Kismayo -> Kismayo,Lower Juba,0.051,41.596
5594,Lower Shabelle -> Afgooye -> Afgooye,Lower Shabelle,1.749,44.391
5595,Togdheer -> Burco -> Burco,Togdheer,9.4,45.433
5596,Hiraan -> Belet Weyne -> Belet Weyne,Hiraan,4.223,45.376
5597,Bay -> Baidoa -> Baidoa,Bay,2.676,43.738
5598,Middle Shabelle -> Jowhar -> Jowhar,Middle Shabelle,2.825,45.937
5599,Nugaal -> Garowe -> Garowe,Nugaal,8.209,48.846
5600,Sanaag -> Ceerigaabo -> Ceerigaabo,Sanaag,10.259,47.483
5601,Woqooyi Galbeed -> Hargeysa -> Hargeysa,Woqooyi Galbeed,9.755,43.91
5602,Banadir -> Mogadishu -> Mogadishu,Banadir,2.115,45.467
5603,Gedo -> Luuq,Gedo,2.802,41.688
5604,Woqooyi Galbeed -> Hargeysa,Woqooyi Galbeed,9.755,43.91
5605,Lower Shabelle -> Marka -> Km 60,Lower Shabelle,1.749,44.391
